Date,Region,Bed_TOT,BedAdult_TOT,CriticalCare,ED,Inpatient,Inpatient_Used,InpatientAdult,InpatientAdult_Used,ICU,ICU_Used,ICUAdult,ICUAdult_Used,BurnCare,MedSurg,Obstetric,OR,InpatientPediatric,InpatientPediatric_Used,PediatricICU,Psychiatric,Morgue_Avail,Morgue_TOT,NegPress_Avail,NegPress_TOT,MechVent_Used,MechVent,Vent_Avail,Vent_TOT,NumInpatients,NumInpatients_Crit,NumInpatients_Vent,NumInpatient_Dis,AdultCases_TOT,AdultCases_TOT_pos,PedCases_TOT,PedCases_TOT_pos,VentedCases,AdultCases_ICU,AdultCases_ICU_pos,EDCases_Prev,Elasto_Filters,Elasto_Resp,PAPR_Batteries,PAPR_Filters,PAPRs,CAPRs,Respirators_TOT,Gloves,Coveralls,Isolation_Gowns,Surgical_Gowns,Surgical_Masks,N95_Masks,Shields,Goggles,EyeProtect_TOT,Gowns_TOT,GownsReuse_TOT,Gloves_0_3,Gloves_4_7,N95_0_3,N95_4_7,SurgicalMasks_0_3,SurgicalMasks_4_7,EyeProtect_0_3,EyeProtect_4_7,Gowns_0_3,Gowns_4_7,Reporting_Capacity,Reporting_PPE,Notes,Link
2021-05-24,6,3248,2812,,,2852,2282,2462,1952,406,309,253,188,,,,,,,,,,,,,137,,,579,,,,,232,217,5,5,34,65,64,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91%,,"Note: Data on this page will now be updated Monday - Friday due to furloughs. 
Data is preliminary and subject to change for both Statewide Available Bed Tracking for COVID-19 and Statewide Hospital Available PPE Tracking for COVID-19 
Data is self-reported by hospitals daily to the EM Resource System per MDHHS Director Robert Gordon’s Emergency Order. 
Changes in inventory numbers have likely occurred since reporting was completed. 
This information will be updated daily by 7 p.m. 
Information about Healthcare Coalition Regions is available on the MDHHS website.","https://web.archive.org/web/20210525004435/https://www.michigan.gov/coronavirus/0,9753,7-406-98159-523641--,00.html"
2021-05-24,7,1044,972,,,1023,590,972,555,204,124,182,116,,,,,,,,,,,,,29,,,137,,,,,40,40,0,0,7,11,11,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91%,,"Note: Data on this page will now be updated Monday - Friday due to furloughs. 
Data is preliminary and subject to change for both Statewide Available Bed Tracking for COVID-19 and Statewide Hospital Available PPE Tracking for COVID-19 
Data is self-reported by hospitals daily to the EM Resource System per MDHHS Director Robert Gordon’s Emergency Order. 
Changes in inventory numbers have likely occurred since reporting was completed. 
This information will be updated daily by 7 p.m. 
Information about Healthcare Coalition Regions is available on the MDHHS website.","https://web.archive.org/web/20210525004435/https://www.michigan.gov/coronavirus/0,9753,7-406-98159-523641--,00.html"
2021-05-24,8,750,732,,,544,257,515,247,78,47,59,40,,,,,,,,,,,,,9,,,122,,,,,14,13,0,0,4,9,8,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91%,,"Note: Data on this page will now be updated Monday - Friday due to furloughs. 
Data is preliminary and subject to change for both Statewide Available Bed Tracking for COVID-19 and Statewide Hospital Available PPE Tracking for COVID-19 
Data is self-reported by hospitals daily to the EM Resource System per MDHHS Director Robert Gordon’s Emergency Order. 
Changes in inventory numbers have likely occurred since reporting was completed. 
This information will be updated daily by 7 p.m. 
Information about Healthcare Coalition Regions is available on the MDHHS website.","https://web.archive.org/web/20210525004435/https://www.michigan.gov/coronavirus/0,9753,7-406-98159-523641--,00.html"
2021-05-25,1,1877,1732,,,1589,1307,1499,1208,207,180,195,177,,,,,,,,,,,,,73,,,226,,,,,136,124,5,5,13,43,43,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89%,,"Note: Data on this page will now be updated Monday - Friday due to furloughs. 
Data is preliminary and subject to change for both Statewide Available Bed Tracking for COVID-19 and Statewide Hospital Available PPE Tracking for COVID-19 
Data is self-reported by hospitals daily to the EM Resource System per MDHHS Director Robert Gordon’s Emergency Order. 
Changes in inventory numbers have likely occurred since reporting was completed. 
This information will be updated daily by 7 p.m. 
Information about Healthcare Coalition Regions is available on the MDHHS website.","https://web.archive.org/web/20210525215744/https://www.michigan.gov/coronavirus/0,9753,7-406-98159-523641--,00.html"
2021-05-25,2N,6289,5945,,,5641,4492,5305,4221,584,443,568,435,,,,,,,,,,,,,232,,,995,,,,,309,279,10,8,39,70,64,316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89%,,"Note: Data on this page will now be updated Monday - Friday due to furloughs. 
Data is preliminary and subject to change for both Statewide Available Bed Tracking for COVID-19 and Statewide Hospital Available PPE Tracking for COVID-19 
Data is self-reported by hospitals daily to the EM Resource System per MDHHS Director Robert Gordon’s Emergency Order. 
Changes in inventory numbers have likely occurred since reporting was completed. 
This information will be updated daily by 7 p.m. 
Information about Healthcare Coalition Regions is available on the MDHHS website.","https://web.archive.org/web/20210525215744/https://www.michigan.gov/coronavirus/0,9753,7-406-98159-523641--,00.html"
2021-05-25,2S,7985,7107,,,7146,5911,6295,5233,1042,833,729,615,,,,,,,,,,,,,538,,,1463,,,,,382,350,14,14,97,122,118,341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89%,,"Note: Data on this page will now be updated Monday - Friday due to furloughs. 
Data is preliminary and subject to change for both Statewide Available Bed Tracking for COVID-19 and Statewide Hospital Available PPE Tracking for COVID-19 
Data is self-reported by hospitals daily to the EM Resource System per MDHHS Director Robert Gordon’s Emergency Order. 
Changes in inventory numbers have likely occurred since reporting was completed. 
This information will be updated daily by 7 p.m. 
Information about Healthcare Coalition Regions is available on the MDHHS website.","https://web.archive.org/web/20210525215744/https://www.michigan.gov/coronavirus/0,9753,7-406-98159-523641--,00.html"
2021-05-25,3,3204,3049,,,2877,2262,2737,2142,443,368,364,320,,,,,,,,,,,,,237,,,640,,,,,164,158,1,1,27,49,46,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89%,,"Note: Data on this page will now be updated Monday - Friday due to furloughs. 
Data is preliminary and subject to change for both Statewide Available Bed Tracking for COVID-19 and Statewide Hospital Available PPE Tracking for COVID-19 
Data is self-reported by hospitals daily to the EM Resource System per MDHHS Director Robert Gordon’s Emergency Order. 
Changes in inventory numbers have likely occurred since reporting was completed. 
This information will be updated daily by 7 p.m. 
Information about Healthcare Coalition Regions is available on the MDHHS website.","https://web.archive.org/web/20210525215744/https://www.michigan.gov/coronavirus/0,9753,7-406-98159-523641--,00.html"
2021-05-25,5,1687,1670,,,1395,1057,1384,1036,221,130,184,125,,,,,,,,,,,,,52,,,316,,,,,103,97,1,1,8,28,28,144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89%,,"Note: Data on this page will now be updated Monday - Friday due to furloughs. 
Data is preliminary and subject to change for both Statewide Available Bed Tracking for COVID-19 and Statewide Hospital Available PPE Tracking for COVID-19 
Data is self-reported by hospitals daily to the EM Resource System per MDHHS Director Robert Gordon’s Emergency Order. 
Changes in inventory numbers have likely occurred since reporting was completed. 
This information will be updated daily by 7 p.m. 
Information about Healthcare Coalition Regions is available on the MDHHS website.","https://web.archive.org/web/20210525215744/https://www.michigan.gov/coronavirus/0,9753,7-406-98159-523641--,00.html"
2021-05-25,6,3256,2820,,,2879,2453,2491,2117,406,338,266,223,,,,,,,,,,,,,145,,,579,,,,,224,211,5,5,37,66,65,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89%,,"Note: Data on this page will now be updated Monday - Friday due to furloughs. 
Data is preliminary and subject to change for both Statewide Available Bed Tracking for COVID-19 and Statewide Hospital Available PPE Tracking for COVID-19 
Data is self-reported by hospitals daily to the EM Resource System per MDHHS Director Robert Gordon’s Emergency Order. 
Changes in inventory numbers have likely occurred since reporting was completed. 
This information will be updated daily by 7 p.m. 
Information about Healthcare Coalition Regions is available on the MDHHS website.","https://web.archive.org/web/20210525215744/https://www.michigan.gov/coronavirus/0,9753,7-406-98159-523641--,00.html"
2021-05-25,7,1044,972,,,1023,598,972,578,204,121,182,114,,,,,,,,,,,,,29,,,137,,,,,38,37,0,0,7,14,14,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89%,,"Note: Data on this page will now be updated Monday - Friday due to furloughs. 
Data is preliminary and subject to change for both Statewide Available Bed Tracking for COVID-19 and Statewide Hospital Available PPE Tracking for COVID-19 
Data is self-reported by hospitals daily to the EM Resource System per MDHHS Director Robert Gordon’s Emergency Order. 
Changes in inventory numbers have likely occurred since reporting was completed. 
This information will be updated daily by 7 p.m. 
Information about Healthcare Coalition Regions is available on the MDHHS website.","https://web.archive.org/web/20210525215744/https://www.michigan.gov/coronavirus/0,9753,7-406-98159-523641--,00.html"
2021-05-25,8,750,732,,,544,251,516,240,78,46,59,40,,,,,,,,,,,,,9,,,122,,,,,16,13,0,0,3,9,8,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89%,,"Note: Data on this page will now be updated Monday - Friday due to furloughs. 
Data is preliminary and subject to change for both Statewide Available Bed Tracking for COVID-19 and Statewide Hospital Available PPE Tracking for COVID-19 
Data is self-reported by hospitals daily to the EM Resource System per MDHHS Director Robert Gordon’s Emergency Order. 
Changes in inventory numbers have likely occurred since reporting was completed. 
This information will be updated daily by 7 p.m. 
Information about Healthcare Coalition Regions is available on the MDHHS website.","https://web.archive.org/web/20210525215744/https://www.michigan.gov/coronavirus/0,9753,7-406-98159-523641--,00.html"
2021-05-26,1,1888,1746,,,1602,1321,1515,1214,207,167,195,164,,,,,,,,,,,,,67,,,226,,,,,126,117,6,5,11,39,38,65,,,,,,,206,22381480,,,,3702442,599978,,,131858,425777,5409,,,,,,,,,,,96%,92%,"Note: Data on this page will now be updated Monday - Friday due to furloughs. 
Data is preliminary and subject to change for both Statewide Available Bed Tracking for COVID-19 and Statewide Hospital Available PPE Tracking for COVID-19 
Data is self-reported by hospitals daily to the EM Resource System per MDHHS Director Robert Gordon’s Emergency Order. 
Changes in inventory numbers have likely occurred since reporting was completed. 
This information will be updated daily by 7 p.m. 
Information about Healthcare Coalition Regions is available on the MDHHS website.","https://web.archive.org/web/20210527013905/https://www.michigan.gov/coronavirus/0,9753,7-406-98159-523641--,00.html"
2021-05-26,2N,6313,5969,,,5679,4508,5329,4236,591,448,575,441,,,,,,,,,,,,,223,,,999,,,,,283,249,9,5,38,62,61,333,,,,,,,607,16732498,,,,1130577,462710,,,89082,368817,6650,,,,,,,,,,,96%,92%,"Note: Data on this page will now be updated Monday - Friday due to furloughs. 
Data is preliminary and subject to change for both Statewide Available Bed Tracking for COVID-19 and Statewide Hospital Available PPE Tracking for COVID-19 
Data is self-reported by hospitals daily to the EM Resource System per MDHHS Director Robert Gordon’s Emergency Order. 
Changes in inventory numbers have likely occurred since reporting was completed. 
This information will be updated daily by 7 p.m. 
Information about Healthcare Coalition Regions is available on the MDHHS website.","https://web.archive.org/web/20210527013905/https://www.michigan.gov/coronavirus/0,9753,7-406-98159-523641--,00.html"
2021-05-26,2S,8025,7129,,,7170,5936,6315,5218,1054,844,734,613,,,,,,,,,,,,,541,,,1463,,,,,363,339,14,13,86,117,115,363,,,,,,,1394,54513915,,,,3673087,1026200,,,431429,1238561,15164,,,,,,,,,,,96%,92%,"Note: Data on this page will now be updated Monday - Friday due to furloughs. 
Data is preliminary and subject to change for both Statewide Available Bed Tracking for COVID-19 and Statewide Hospital Available PPE Tracking for COVID-19 
Data is self-reported by hospitals daily to the EM Resource System per MDHHS Director Robert Gordon’s Emergency Order. 
Changes in inventory numbers have likely occurred since reporting was completed. 
This information will be updated daily by 7 p.m. 
Information about Healthcare Coalition Regions is available on the MDHHS website.","https://web.archive.org/web/20210527013905/https://www.michigan.gov/coronavirus/0,9753,7-406-98159-523641--,00.html"
2021-05-26,3,3227,3075,,,2909,2315,2754,2195,444,381,365,326,,,,,,,,,,,,,229,,,640,,,,,154,147,1,1,27,50,44,69,,,,,,,677,11689037,,,,2705953,331442,,,125212,1003131,4049,,,,,,,,,,,96%,92%,"Note: Data on this page will now be updated Monday - Friday due to furloughs. 
Data is preliminary and subject to change for both Statewide Available Bed Tracking for COVID-19 and Statewide Hospital Available PPE Tracking for COVID-19 
Data is self-reported by hospitals daily to the EM Resource System per MDHHS Director Robert Gordon’s Emergency Order. 
Changes in inventory numbers have likely occurred since reporting was completed. 
This information will be updated daily by 7 p.m. 
Information about Healthcare Coalition Regions is available on the MDHHS website.","https://web.archive.org/web/20210527013905/https://www.michigan.gov/coronavirus/0,9753,7-406-98159-523641--,00.html"
2021-05-26,5,1683,1666,,,1399,1096,1382,1078,221,139,189,134,,,,,,,,,,,,,48,,,317,,,,,104,98,1,1,9,28,28,123,,,,,,,516,4098029,,,,867164,425128,,,33918,401471,1148,,,,,,,,,,,96%,92%,"Note: Data on this page will now be updated Monday - Friday due to furloughs. 
Data is preliminary and subject to change for both Statewide Available Bed Tracking for COVID-19 and Statewide Hospital Available PPE Tracking for COVID-19 
Data is self-reported by hospitals daily to the EM Resource System per MDHHS Director Robert Gordon’s Emergency Order. 
Changes in inventory numbers have likely occurred since reporting was completed. 
This information will be updated daily by 7 p.m. 
Information about Healthcare Coalition Regions is available on the MDHHS website.","https://web.archive.org/web/20210527013905/https://www.michigan.gov/coronavirus/0,9753,7-406-98159-523641--,00.html"
2021-05-26,6,3263,2827,,,2894,2436,2504,2106,423,344,270,223,,,,,,,,,,,,,157,,,579,,,,,230,215,4,4,37,66,63,78,,,,,,,556,16677934,,,,3490144,1321497,,,134660,391230,5133,,,,,,,,,,,96%,92%,"Note: Data on this page will now be updated Monday - Friday due to furloughs. 
Data is preliminary and subject to change for both Statewide Available Bed Tracking for COVID-19 and Statewide Hospital Available PPE Tracking for COVID-19 
Data is self-reported by hospitals daily to the EM Resource System per MDHHS Director Robert Gordon’s Emergency Order. 
Changes in inventory numbers have likely occurred since reporting was completed. 
This information will be updated daily by 7 p.m. 
Information about Healthcare Coalition Regions is available on the MDHHS website.","https://web.archive.org/web/20210527013905/https://www.michigan.gov/coronavirus/0,9753,7-406-98159-523641--,00.html"
2021-05-26,7,1044,972,,,1023,600,972,587,204,129,182,121,,,,,,,,,,,,,28,,,137,,,,,44,43,0,0,8,16,16,57,,,,,,,573,9741263,,,,1707324,141705,,,77558,64246,6090,,,,,,,,,,,96%,92%,"Note: Data on this page will now be updated Monday - Friday due to furloughs. 
Data is preliminary and subject to change for both Statewide Available Bed Tracking for COVID-19 and Statewide Hospital Available PPE Tracking for COVID-19 
Data is self-reported by hospitals daily to the EM Resource System per MDHHS Director Robert Gordon’s Emergency Order. 
Changes in inventory numbers have likely occurred since reporting was completed. 
This information will be updated daily by 7 p.m. 
Information about Healthcare Coalition Regions is available on the MDHHS website.","https://web.archive.org/web/20210527013905/https://www.michigan.gov/coronavirus/0,9753,7-406-98159-523641--,00.html"
2021-05-26,8,750,732,,,544,277,494,261,78,48,59,37,,,,,,,,,,,,,12,,,122,,,,,16,13,0,0,3,6,5,37,,,,,,,447,3574467,,,,555594,191984,,,35454,109763,5691,,,,,,,,,,,96%,92%,"Note: Data on this page will now be updated Monday - Friday due to furloughs. 
Data is preliminary and subject to change for both Statewide Available Bed Tracking for COVID-19 and Statewide Hospital Available PPE Tracking for COVID-19 
Data is self-reported by hospitals daily to the EM Resource System per MDHHS Director Robert Gordon’s Emergency Order. 
Changes in inventory numbers have likely occurred since reporting was completed. 
This information will be updated daily by 7 p.m. 
Information about Healthcare Coalition Regions is available on the MDHHS website.","https://web.archive.org/web/20210527013905/https://www.michigan.gov/coronavirus/0,9753,7-406-98159-523641--,00.html"
2021-05-27,1,1873,1729,,,1580,1304,1490,1187,205,172,193,169,,,,,,,,,,,,,68,,,226,,,,,108,101,5,5,10,36,36,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92%,,"Note: Data on this page will now be updated Monday - Friday due to furloughs. 
Data is preliminary and subject to change for both Statewide Available Bed Tracking for COVID-19 and Statewide Hospital Available PPE Tracking for COVID-19 
Data is self-reported by hospitals daily to the EM Resource System per MDHHS Director Robert Gordon’s Emergency Order. 
Changes in inventory numbers have likely occurred since reporting was completed. 
This information will be updated daily by 7 p.m. 
Information about Healthcare Coalition Regions is available on the MDHHS website.","https://web.archive.org/web/20210528023728/https://www.michigan.gov/coronavirus/0,9753,7-406-98159-523641--,00.html"
2021-05-27,2N,6284,5940,,,5650,4483,5222,4196,587,455,571,443,,,,,,,,,,,,,235,,,993,,,,,240,218,4,3,36,56,55,308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92%,,"Note: Data on this page will now be updated Monday - Friday due to furloughs. 
Data is preliminary and subject to change for both Statewide Available Bed Tracking for COVID-19 and Statewide Hospital Available PPE Tracking for COVID-19 
Data is self-reported by hospitals daily to the EM Resource System per MDHHS Director Robert Gordon’s Emergency Order. 
Changes in inventory numbers have likely occurred since reporting was completed. 
This information will be updated daily by 7 p.m. 
Information about Healthcare Coalition Regions is available on the MDHHS website.","https://web.archive.org/web/20210528023728/https://www.michigan.gov/coronavirus/0,9753,7-406-98159-523641--,00.html"
2021-05-27,2S,8038,7150,,,7197,5984,6331,5218,1048,828,709,626,,,,,,,,,,,,,548,,,1467,,,,,350,326,14,13,83,114,108,357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92%,,"Note: Data on this page will now be updated Monday - Friday due to furloughs. 
Data is preliminary and subject to change for both Statewide Available Bed Tracking for COVID-19 and Statewide Hospital Available PPE Tracking for COVID-19 
Data is self-reported by hospitals daily to the EM Resource System per MDHHS Director Robert Gordon’s Emergency Order. 
Changes in inventory numbers have likely occurred since reporting was completed. 
This information will be updated daily by 7 p.m. 
Information about Healthcare Coalition Regions is available on the MDHHS website.","https://web.archive.org/web/20210528023728/https://www.michigan.gov/coronavirus/0,9753,7-406-98159-523641--,00.html"
2021-05-27,3,3235,3080,,,2929,2320,2761,2197,440,372,361,320,,,,,,,,,,,,,225,,,640,,,,,151,143,2,2,26,40,36,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92%,,"Note: Data on this page will now be updated Monday - Friday due to furloughs. 
Data is preliminary and subject to change for both Statewide Available Bed Tracking for COVID-19 and Statewide Hospital Available PPE Tracking for COVID-19 
Data is self-reported by hospitals daily to the EM Resource System per MDHHS Director Robert Gordon’s Emergency Order. 
Changes in inventory numbers have likely occurred since reporting was completed. 
This information will be updated daily by 7 p.m. 
Information about Healthcare Coalition Regions is available on the MDHHS website.","https://web.archive.org/web/20210528023728/https://www.michigan.gov/coronavirus/0,9753,7-406-98159-523641--,00.html"
2021-05-27,5,1684,1667,,,1400,1087,1383,1071,223,135,187,129,,,,,,,,,,,,,52,,,316,,,,,91,84,1,1,8,25,24,133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92%,,"Note: Data on this page will now be updated Monday - Friday due to furloughs. 
Data is preliminary and subject to change for both Statewide Available Bed Tracking for COVID-19 and Statewide Hospital Available PPE Tracking for COVID-19 
Data is self-reported by hospitals daily to the EM Resource System per MDHHS Director Robert Gordon’s Emergency Order. 
Changes in inventory numbers have likely occurred since reporting was completed. 
This information will be updated daily by 7 p.m. 
Information about Healthcare Coalition Regions is available on the MDHHS website.","https://web.archive.org/web/20210528023728/https://www.michigan.gov/coronavirus/0,9753,7-406-98159-523641--,00.html"
2021-05-27,6,3275,2839,,,2911,2443,2521,2111,421,335,268,219,,,,,,,,,,,,,153,,,579,,,,,229,216,3,3,32,58,57,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92%,,"Note: Data on this page will now be updated Monday - Friday due to furloughs. 
Data is preliminary and subject to change for both Statewide Available Bed Tracking for COVID-19 and Statewide Hospital Available PPE Tracking for COVID-19 
Data is self-reported by hospitals daily to the EM Resource System per MDHHS Director Robert Gordon’s Emergency Order. 
Changes in inventory numbers have likely occurred since reporting was completed. 
This information will be updated daily by 7 p.m. 
Information about Healthcare Coalition Regions is available on the MDHHS website.","https://web.archive.org/web/20210528023728/https://www.michigan.gov/coronavirus/0,9753,7-406-98159-523641--,00.html"
2021-05-27,7,1044,972,,,1023,586,972,574,204,126,182,117,,,,,,,,,,,,,22,,,137,,,,,38,36,0,0,6,15,15,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92%,,"Note: Data on this page will now be updated Monday - Friday due to furloughs. 
Data is preliminary and subject to change for both Statewide Available Bed Tracking for COVID-19 and Statewide Hospital Available PPE Tracking for COVID-19 
Data is self-reported by hospitals daily to the EM Resource System per MDHHS Director Robert Gordon’s Emergency Order. 
Changes in inventory numbers have likely occurred since reporting was completed. 
This information will be updated daily by 7 p.m. 
Information about Healthcare Coalition Regions is available on the MDHHS website.","https://web.archive.org/web/20210528023728/https://www.michigan.gov/coronavirus/0,9753,7-406-98159-523641--,00.html"
2021-05-27,8,750,732,,,544,277,496,263,78,50,59,38,,,,,,,,,,,,,10,,,122,,,,,18,15,1,0,3,5,5,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92%,,"Note: Data on this page will now be updated Monday - Friday due to furloughs. 
Data is preliminary and subject to change for both Statewide Available Bed Tracking for COVID-19 and Statewide Hospital Available PPE Tracking for COVID-19 
Data is self-reported by hospitals daily to the EM Resource System per MDHHS Director Robert Gordon’s Emergency Order. 
Changes in inventory numbers have likely occurred since reporting was completed. 
This information will be updated daily by 7 p.m. 
Information about Healthcare Coalition Regions is available on the MDHHS website.","https://web.archive.org/web/20210528023728/https://www.michigan.gov/coronavirus/0,9753,7-406-98159-523641--,00.html"
2021-05-28,1,1857,1711,,,1574,1288,1482,1178,205,171,193,168,,,,,,,,,,,,,66,,,226,,,,,105,100,6,5,10,31,31,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94%,,"Note: Data on this page will now be updated Monday - Friday due to furloughs. 
Data is preliminary and subject to change for both Statewide Available Bed Tracking for COVID-19 and Statewide Hospital Available PPE Tracking for COVID-19 
Data is self-reported by hospitals daily to the EM Resource System per MDHHS Director Robert Gordon’s Emergency Order. 
Changes in inventory numbers have likely occurred since reporting was completed. 
This information will be updated daily by 7 p.m. 
Information about Healthcare Coalition Regions is available on the MDHHS website.","http://web.archive.org/web/20210529170416/https://www.michigan.gov/coronavirus/0,9753,7-406-98159-523641--,00.html"
2021-05-28,2N,6281,5937,,,5647,4459,5297,4168,590,432,574,423,,,,,,,,,,,,,225,,,989,,,,,225,204,4,2,33,55,53,363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94%,,"Note: Data on this page will now be updated Monday - Friday due to furloughs. 
Data is preliminary and subject to change for both Statewide Available Bed Tracking for COVID-19 and Statewide Hospital Available PPE Tracking for COVID-19 
Data is self-reported by hospitals daily to the EM Resource System per MDHHS Director Robert Gordon’s Emergency Order. 
Changes in inventory numbers have likely occurred since reporting was completed. 
This information will be updated daily by 7 p.m. 
Information about Healthcare Coalition Regions is available on the MDHHS website.","http://web.archive.org/web/20210529170416/https://www.michigan.gov/coronavirus/0,9753,7-406-98159-523641--,00.html"
2021-05-28,2S,8045,7158,,,7202,5887,6336,5129,1044,832,729,600,,,,,,,,,,,,,572,,,1466,,,,,331,305,19,18,83,11,107,281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94%,,"Note: Data on this page will now be updated Monday - Friday due to furloughs. 
Data is preliminary and subject to change for both Statewide Available Bed Tracking for COVID-19 and Statewide Hospital Available PPE Tracking for COVID-19 
Data is self-reported by hospitals daily to the EM Resource System per MDHHS Director Robert Gordon’s Emergency Order. 
Changes in inventory numbers have likely occurred since reporting was completed. 
This information will be updated daily by 7 p.m. 
Information about Healthcare Coalition Regions is available on the MDHHS website.","http://web.archive.org/web/20210529170416/https://www.michigan.gov/coronavirus/0,9753,7-406-98159-523641--,00.html"
2021-05-28,3,3151,2997,,,2845,2201,2695,2077,439,357,360,309,,,,,,,,,,,,,239,,,641,,,,,138,131,1,1,29,36,35,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94%,,"Note: Data on this page will now be updated Monday - Friday due to furloughs. 
Data is preliminary and subject to change for both Statewide Available Bed Tracking for COVID-19 and Statewide Hospital Available PPE Tracking for COVID-19 
Data is self-reported by hospitals daily to the EM Resource System per MDHHS Director Robert Gordon’s Emergency Order. 
Changes in inventory numbers have likely occurred since reporting was completed. 
This information will be updated daily by 7 p.m. 
Information about Healthcare Coalition Regions is available on the MDHHS website.","http://web.archive.org/web/20210529170416/https://www.michigan.gov/coronavirus/0,9753,7-406-98159-523641--,00.html"
2021-05-28,5,1684,1667,,,1400,1064,1383,1046,221,128,180,122,,,,,,,,,,,,,48,,,317,,,,,86,81,1,1,9,25,24,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94%,,"Note: Data on this page will now be updated Monday - Friday due to furloughs. 
Data is preliminary and subject to change for both Statewide Available Bed Tracking for COVID-19 and Statewide Hospital Available PPE Tracking for COVID-19 
Data is self-reported by hospitals daily to the EM Resource System per MDHHS Director Robert Gordon’s Emergency Order. 
Changes in inventory numbers have likely occurred since reporting was completed. 
This information will be updated daily by 7 p.m. 
Information about Healthcare Coalition Regions is available on the MDHHS website.","http://web.archive.org/web/20210529170416/https://www.michigan.gov/coronavirus/0,9753,7-406-98159-523641--,00.html"
2021-05-28,6,3291,2855,,,2941,2396,2551,2068,415,334,262,217,,,,,,,,,,,,,163,,,579,,,,,215,206,4,4,28,52,52,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94%,,"Note: Data on this page will now be updated Monday - Friday due to furloughs. 
Data is preliminary and subject to change for both Statewide Available Bed Tracking for COVID-19 and Statewide Hospital Available PPE Tracking for COVID-19 
Data is self-reported by hospitals daily to the EM Resource System per MDHHS Director Robert Gordon’s Emergency Order. 
Changes in inventory numbers have likely occurred since reporting was completed. 
This information will be updated daily by 7 p.m. 
Information about Healthcare Coalition Regions is available on the MDHHS website.","http://web.archive.org/web/20210529170416/https://www.michigan.gov/coronavirus/0,9753,7-406-98159-523641--,00.html"
2021-05-28,7,1044,972,,,1023,597,972,574,204,138,182,127,,,,,,,,,,,,,27,,,137,,,,,35,33,0,0,5,13,13,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94%,,"Note: Data on this page will now be updated Monday - Friday due to furloughs. 
Data is preliminary and subject to change for both Statewide Available Bed Tracking for COVID-19 and Statewide Hospital Available PPE Tracking for COVID-19 
Data is self-reported by hospitals daily to the EM Resource System per MDHHS Director Robert Gordon’s Emergency Order. 
Changes in inventory numbers have likely occurred since reporting was completed. 
This information will be updated daily by 7 p.m. 
Information about Healthcare Coalition Regions is available on the MDHHS website.","http://web.archive.org/web/20210529170416/https://www.michigan.gov/coronavirus/0,9753,7-406-98159-523641--,00.html"
2021-05-28,8,750,732,,,544,270,497,258,78,47,59,35,,,,,,,,,,,,,5,,,122,,,,,17,16,1,0,3,5,5,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94%,,"Note: Data on this page will now be updated Monday - Friday due to furloughs. 
Data is preliminary and subject to change for both Statewide Available Bed Tracking for COVID-19 and Statewide Hospital Available PPE Tracking for COVID-19 
Data is self-reported by hospitals daily to the EM Resource System per MDHHS Director Robert Gordon’s Emergency Order. 
Changes in inventory numbers have likely occurred since reporting was completed. 
This information will be updated daily by 7 p.m. 
Information about Healthcare Coalition Regions is available on the MDHHS website.","http://web.archive.org/web/20210529170416/https://www.michigan.gov/coronavirus/0,9753,7-406-98159-523641--,00.html"
